product_id,제품명,기존_brand_name,반영_brand_name
a9150bfb-b267-4c84-b37e-cd92938e83a7,탐사 퍼피 도그푸드,쿠팡검색,탐사
aad2cf27-44ca-4242-996d-1c4b78f801ce,"펫츠몬 고양이 짜먹는 스틱, 혼합맛(닭고기/참치/연어), 900g, 2개",쿠팡검색,펫츠몬
aae9ceed-a8b0-4c2b-9686-6c86cb518c1f,조이펫 강아지 풍미가득 건강한 육포,쿠팡검색,조이펫
ac363c1b-5ca9-4394-9bf0-cb5277fb083e,동원뉴트리플랜 고양이 모이스트루 습식 간식,쿠팡상품,동원
ac6b82c7-f08a-4324-8617-1640ecdf0722,ANF 생후 4개월 이상 인도어 독 식스프리 건식사료,쿠팡검색,ANF
ad81dea1-f2b3-421f-a6df-72cc5b5284cb,"(큰알맹이) 오가닉스토리 강아지 가수분해 사료 소고기 7kg, 가수분해소, 7kg, 1개",쿠팡검색,오가닉스토리
ae9e5bb4-ad88-488a-9584-732fefee59e3,풀무원아미오 강아지 헬씨믹스 트릿 영양제,쿠팡검색,풀무원아미오
af28ac77-30da-4e94-9ec8-3f341b280ba9,펫츠몬 강아지 실속있는선택 건조간식,쿠팡검색,펫츠몬
b00ed29c-eb5b-4e8c-b873-344cce5a520c,[오늘까까] 이나바 챠오 스프 파우치,쿠팡검색,이나바
b103a205-8a05-4c6a-9c32-9de6887d2aee,"닥터뉴토 고양이 습식 간식 한입 쏘옥 미니캔 8개입 조구만에디션 (피부, 피모 건강 도움 영양 간식), 240g, 6개, 참치",쿠팡검색,닥터뉴토
b205c50b-0119-4635-9c30-99eae26da5c4,잘먹잘싸 전연령 강아지 건식사료,쿠팡검색,잘먹잘싸
b2f310f8-c98b-4252-bf8e-7109031c2f19,로얄캐닌 고양이파우치-유리너리 케어Box 85gx12개 습식사료,쿠팡검색,로얄캐닌
b4c23c37-5536-4e9a-9b50-9a7bee83a20c,탐사 고양이 사료 치킨,쿠팡검색,탐사
b4d0f08c-c34f-44cf-a3dc-a8dd46e8777b,탐사 고양이 사료 참치,쿠팡검색,탐사
b68b79e2-4a10-4bc2-ba0d-5a6bcaa5fc2d,탐사 전연령용 고양이 사료,쿠팡검색,탐사
b808c359-03b7-4c5d-a196-c65d7fdef4b9,굿딜즈 고양이 360도 회전 고슴도치  캣닢볼 브라운,쿠팡검색,굿딜즈
b8708712-13cb-449f-8a7f-48cfadb56839,캣퓨어 고양이 올데이 유산균 미니 장건강 신장관리 도움 기능성 습식 간식캔,쿠팡검색,캣퓨어
b8f4e0e0-3633-4bd8-aaab-2e81e1e6614f,네츄럴랩 강아지 케어 유기농 기능성 사료,쿠팡검색,네츄럴랩
ba05cb55-29f2-4778-97a3-14e2f5a6e3d0,"블루버팔로 와일드 스피릿 인도어 키튼 사료, 닭, 4.9kg, 1개",쿠팡검색,블루버팔로
baf5286e-e4cd-42e6-ad96-4fb20aceab89,now 퍼피 그레인프리 스몰브리드 건식사료,쿠팡검색,now
bb264d69-d9b4-4201-b6cf-575b812e5068,챠오츄르 대용량 90P 코스트코 고양이 츄르 간식 버라이어티 반려묘 차오추르 90P,쿠팡상품,챠오츄르
bb33ed63-4d5b-4183-bf50-3d5a21112df2,"로얄 미쵸 캔 콤보, 고양이간식캔, 85g, 30개, 미쵸 콤보",쿠팡검색,로얄
bc79237e-d522-41a4-8a49-6f11ab85dedb,이즈칸 고양이 시니어 밸런스 기능성 사료,쿠팡검색,이즈칸
bd601b25-5137-4a54-befb-0da88b18e638,탐사 고양이 뉴트리핏 웨이트 컨트롤 체중조절 사료 닭,쿠팡검색,탐사
bd69f9ee-d596-41e5-8be9-427a6c7e16bd,"백년애 고기가 2배 이상 말린 오래먹는 강아지껌, 12개, 250g, 닭고기 중형",쿠팡검색,백년애
bdcba0d0-5d72-49a0-bf0d-0a16e03ff367,뉴트리나 프라임캣 블루 20kg 고양이사료 대용량 대포장 길냥이밥 길고양이 전연령,쿠팡검색,뉴트리나
c03e0b25-6eb1-4c24-9821-91282410c51f,"now 시니어 강아지 프레쉬 스몰브리드 굿 그레이비 건식사료, 칠면조, 2kg, 1개",쿠팡검색,now
c0ad08f7-2668-44cf-9181-f743b28de1ac,"굿포펫 엔자이츄 강아지 덴탈껌 효소 치석 양치껌 오래먹는 강아지간식 소형견 이갈이 꿀고구마맛, 1개, 100g, 꿀고구마맛",쿠팡검색,굿포펫
c1fcd24a-d817-4afd-a795-bb591ad0a67f,"보노네이처 고양이 유기농 ( 피부 & 요로방광 ) ( 피부 & 면역 ) 가수분해 전연령 기능성사료, 7kg, 1개, 닭",쿠팡검색,보노네이처
c2ea55ea-e712-49e4-b85d-819a41b3b2b7,브리더랩 육편서 고양이 슬라이스 토핑 육포 간식,쿠팡검색,브리더랩
c2f52605-bbc6-43d1-a43c-ef16fba200d9,건강백서 강아지 기능성 사료,쿠팡검색,건강백서
c33ef40c-7327-43c5-a4c0-8d6a159ab4a7,네츄럴코어 전연령 강아지 에코플러스1 건식사료,쿠팡검색,네츄럴코어
c6139309-06e2-4305-a348-8b937c16d3b5,굿포펫 스틱 간식 짜개 강아지 고양이 간식 숟가락,쿠팡검색,굿포펫
c75bac4c-c91e-46ec-8907-b8b776b90bbe,퓨리나원 캣 기능성 사료,쿠팡검색,퓨리나원
c849ee80-a79e-438d-8981-d4857274dd05,네이처펫 반려동물 동결건조 간식,쿠팡검색,네이처펫
c84f9469-b63c-4b7e-85a4-a7286c76cc38,브리더랩 포 캣 츄츄 간식 슬라이스,쿠팡검색,브리더랩
c88b149f-c0fe-4764-82fa-a426192ecfb7,"EVOLVE 강아지 그레인프리 라이트 기능성 사료, 시니어, 12.7kg, 1개",쿠팡검색,EVOLVE
c908c042-8d9e-46c7-b015-e1ebe060851f,"굿포펫 이즈바이트 강아지 덴탈껌 버블 분리불안 양치껌 저알러지 말랑 오래먹는 강아지간식, 1개, 91g, 꿀고구마맛",쿠팡검색,굿포펫
c95594f7-ee6b-42e5-bcfa-0326983c04f8,풀무원아미오 강아지 헬씨믹스 트릿 영양제,쿠팡상품,풀무원아미오
c9d822e7-0b34-4785-9c03-c58a4e823b29,하림펫푸드 어덜트 더리얼 캣 그레인프리 크런치 건식사료,쿠팡검색,하림펫푸드
cd77ee77-91e4-4b4d-b41e-95c2e9444371,"펫퍼스 애견비책 화식 강아지사료 습식사료 화식사료 애견사료 자연식사료, 24개, 120g, 연어+오리",쿠팡검색,펫퍼스
cdf9f2d4-bb02-426a-8bde-22f1d5756cb4,"오가앤리프 전연령 골든 리트리버 올라이프 케어 대용량 건식사료, 1개, 12kg, 오리 + 현미",쿠팡검색,오가앤리프
cfb43670-9fc1-4b82-888c-7217796fdda3,"탐사 6free 강아지 사료, 연어 레시피",쿠팡검색,탐사
cfbda4c5-cb5e-41c1-a8d4-785af31196e1,"캣퓨어 고양이 딜리셔스 스낵, 10개, 60g, 헤어볼 컨트롤",쿠팡검색,캣퓨어
d0b0e39a-1672-47d7-8db3-60e8b0d53fe3,반려소반 강아지 바른채식 노즈워크 트릿,쿠팡검색,반려소반
d0eab02f-5355-4dbc-9464-61de331c21ef,프로베스트 고양이 그린 전연령 기능성 사료,쿠팡검색,프로베스트
d1d7a685-eb7b-4888-9429-79bdc6982a82,"애니몬다 인테그라 유리너리 고양이 사료 1.2kg, 1개, 1.2kg, 닭+칠면조",쿠팡검색,애니몬다
d216f6f6-095c-4ea4-980a-18867807a857,"오가앤리프 유기농 가수분해 눈물 관절 피부 알러지 강아지 사료 연어&아마씨, 가수분해연어, 1.8kg, 1개",쿠팡검색,오가앤리프
d2990596-c505-4d44-bc30-5ffbdc291d7e,탐사 강아지 간식 리얼 촉촉 큐브 져키,쿠팡검색,탐사
d3df0999-9d0e-41bc-b564-7adc618a4a14,챠오츄르 고양이 짜먹는 간식,쿠팡검색,챠오츄르
d40e0ae0-7d5a-4afe-95cc-ccbd2bce3d1e,로렌츠 강아지 슬개골탈구 눈물자국 사료 팜레시피,쿠팡검색,로렌츠
d41d8e37-a612-4f61-810a-9d821f702d69,"어스본홀리스틱 그레인프리 와일드 씨캐치, 해산물, 5.67kg, 1개",쿠팡검색,어스본홀리스틱
d5411eac-509c-44c8-8af2-4c55effb3a45,유한양행레시피브이 고양이 처방식 사료,쿠팡검색,유한양행레시피브이
d5deda2a-b791-4ba8-b3c6-db06e1b7ebba,이즈칸 강아지 어덜트 밸런스,쿠팡검색,이즈칸
d95d1681-7d7e-41d6-affc-4f674b376de0,퓨리나원 1세 이상 캣 습식 비뇨기계 주식파우치,쿠팡검색,퓨리나원
d983da6e-15db-4751-8148-24d1d7c96f83,굿데이 맛있는 유산균껌 강아지 간식,쿠팡검색,굿데이
d984eabe-def9-4386-8fef-a664b310bb3a,"오가앤리프 유기농 가수분해 눈물 관절 피부 알러지 강아지 사료 연어&아마씨, 가수분해연어, 1.8kg, 1개",쿠팡상품,오가앤리프
dbb14135-1858-4434-822b-cfd5b0174b2e,템테이션 고양이 메가팩 스낵 3종 세트,쿠팡검색,템테이션
dd15ea58-472a-43dc-bde2-c9975af78ec5,"ANF 전연령 고양이 AD 어드밴티지 필라인 건식사료, 4kg, 1개, 소",쿠팡검색,ANF
dd4f1f69-3260-41a0-a4dd-6687dfc9f96f,탐사 고양이 사료 연어,쿠팡검색,탐사
ddb77408-2476-451c-99b2-74b99726cb9b,이나바 챠오츄르 고양이간식 14gX30개 코스트코,쿠팡검색,이나바
df8a8d41-dc23-4216-878b-a3cd73371099,도그랑 전연령 강아지 클래식 건식사료,쿠팡검색,도그랑
dfc09914-c114-4fd3-a7eb-989a2fb7a60e,"라피끄 강아지 유산균 품은 져키, 연어, 1kg, 1개",쿠팡검색,라피끄
e04e0c4f-1521-4148-ad8d-b99cb3f27bfb,"닥터뉴토 강아지 고양이 고단백 통살 간식 (100% 국내산 순살), 30개, 20g, 북어",쿠팡검색,닥터뉴토
e066676e-357f-4455-be4c-b8ea048afd27,"든든 고양이 큐브 동결 건조간식, 닭가슴살, 240g, 1개",쿠팡검색,든든
e06b0c80-d7bf-456d-86f1-1e712bf94954,ANF 강아지 에이징 사료 5단계 11~14세,쿠팡검색,ANF
e0b4f9a4-a6c3-4314-8680-051741239650,로얄캐닌 인도어 고양이 사료,쿠팡검색,로얄캐닌
e0d6b4e4-3110-48dc-b635-84f992bf03c1,더캣츠 고양이 미니 베로베로 파우치 20개입,쿠팡검색,더캣츠
e64d3616-1f4d-4a5c-ab5e-70e2a5148ae5,프로베스트 고양이 그린 전연령 기능성 사료,쿠팡검색,프로베스트
e693c63d-56cc-47a8-a4fe-0b5b5e7dc5a4,"블루버팔로 퍼피 와일드 스피릿 건식사료, 5.8kg, 1개, 닭",쿠팡검색,블루버팔로
e714f25a-cb9e-4461-b553-0819823d2e27,라피끄 강아지 유산균 품은 져키,쿠팡검색,라피끄
e7e71d38-5402-46d2-a60a-671be06df3c0,"애니몬다 인테그라 캣 당뇨 토끼 100g, 100g, 1개",쿠팡검색,애니몬다
e817662d-67ea-461b-902e-21062199a804,"보나시보 키튼 고양이 건식사료, 닭+쌀, 1.5kg, 2개",쿠팡검색,보나시보
e8fcc615-5527-481d-9d9d-d674728b520b,시저 1세 이상 강아지 버라이어티팩 주식캔,쿠팡검색,시저
e9b16121-1bd2-4031-a594-0d8287f52731,로얄캐닌 고양이 기능성 사료,쿠팡검색,로얄캐닌
eaf55c79-f93c-4a8a-86c7-81281d0a7558,"제로랩스 강아지 영양가득 져키, 브로콜리+단호박+연어, 1kg, 2개",쿠팡검색,제로랩스
ec188002-bc0e-4615-8ec1-e6f2639b4c0f,"누터스가든 고양이 껌 이빨 간식 세트 3종 덴티바이트+덴티캣+냥태깡, 1세트, 200g, 혼합(닭고기/황태)",쿠팡검색,누터스가든
ed028001-5511-4c66-a404-c84330430d01,"어스본홀리스틱 그레인프리 프리머티브 필라인, 닭, 5.67kg, 1개",쿠팡검색,어스본홀리스틱
ed507695-b673-4077-9b39-c3a26b577424,이즈칸 캣 유리너리 솔루션 사료,쿠팡검색,이즈칸
ef9c54bd-c2de-4cb4-aff6-82bd10c100b3,퓨리나원 캣 순살 연어 기능성 사료,쿠팡검색,퓨리나원
f2856c54-1775-4976-92c4-414a10067ae9,"프로바이오틱라이브 어덜트용 고양이 건식사료, 닭, 2kg, 1개",쿠팡검색,프로바이오틱라이브
f3a07b48-56aa-4b2b-b1f5-e24ea0e6ee50,동원뉴트리플랜 고양이 간식 습식캔,쿠팡상품,동원
f3cc3a91-bdcb-407c-a564-18497d4872fb,더독 노령견용 강아지 닥터 소프트 사료,쿠팡검색,더독
f51ff0ba-d61f-43e0-84b9-95ab5f165295,그리니즈 고양이 필라인 덴탈 스낵,쿠팡검색,그리니즈
f52545c6-35aa-4dc7-9943-dbe14ad762c5,"제로랩스 강아지 국내산 노즈워크 영양간식 베리가득 져키, 혼합맛(블루베리/딸기/요거트), 1kg, 1개",쿠팡상품,제로랩스
f5405155-7c14-4e86-b659-e42d7e9beff2,졸리마켓 반려동물 통살트릿,쿠팡검색,졸리마켓
f551adeb-d56d-41ad-a7f3-15159a2e7b3e,캐츠랑 전연령 고양이 건식사료,쿠팡검색,캐츠랑
f60791f2-8cad-4b4e-820d-84fba3dc4946,"로얄 어드밴스 캔 콤보 (1box/24개입) 고양이 캔 간식 통조림, 어드밴스 콤보, 85g, 24개",쿠팡상품,로얄
f7ba0449-525f-426f-b801-9ccd5743f9c3,"펫퍼스 애묘비책 영양죽 고양이죽 사료 보양식 닭고기 참치 연어 가쓰오부시, 15개, 50g, 참치+가쓰오부시",쿠팡검색,펫퍼스
f866e8d4-ca12-4e9a-a403-c271500debc7,동원뉴트리플랜 키튼 플러스 건식사료,쿠팡검색,동원
f8ffbda6-fe4f-4377-be91-114c9df2d32c,잘먹잘싸 강아지 건식사료,쿠팡검색,잘먹잘싸
f92263ea-41a9-4c0d-b52f-5ae090b7921d,"펫리서치 짜먹는 고양이 간식 츄, 참치+연어+닭고기, 15g, 90개",쿠팡검색,펫리서치
fa0c8394-af56-4d00-bc82-78529f743e74,조이펫 반려동물 동결건조 간식,쿠팡검색,조이펫
faec6f11-fc64-4562-9b7b-5f0970219f19,"더스탠다드 강아지저키 국내산 노즈워크간식 생육져키, 1개, 1kg, 소고기",쿠팡검색,더스탠다드
fb3138f7-7a76-4090-b02a-c735f1657353,"ANF 전연령 강아지 램28 건식사료, 양, 10kg, 1개",쿠팡검색,ANF
fb6493bd-26a5-4e87-8726-f3837f872ab2,동원뉴트리플랜 어덜트 고양이 플러스 건식사료,쿠팡검색,동원
fc5f8064-a9cd-4d81-83d9-4ca80c0510d0,이나바 고양이 생선 가득 파우치,쿠팡검색,이나바
fc83de03-7390-4de9-a3f0-88bfa5e31427,"챠오츄르 참치 고양이간식 SC-71, 참치맛, 56g, 12개",쿠팡상품,챠오츄르
fda02616-022d-4a88-a11b-cc5c14839b1f,"로얄 수피아캔, 음수량충족 고양이캔, 24개, 170g, 수피아 콤보",쿠팡검색,로얄
fe0b5107-e5ea-4c15-965b-0e54eabb2f51,네츄럴코어 캣쵸 고양이 간식,쿠팡검색,네츄럴코어
fe120738-7d18-47f2-90b4-a62605d90efd,이즈칸 캣 프로액티브 기능성 사료,쿠팡검색,이즈칸
fe5c00ba-a314-4087-9240-c880caea7b90,템테이션 고양이 메가팩 스낵 간식,쿠팡검색,템테이션
fe7627fd-aef9-4ebf-8f9a-949c47574ac0,하림펫푸드 시니어 더리얼 캣 그레인프리 크런치 건식사료,쿠팡검색,하림펫푸드
